"X","song_id","society_id","line_1","line_10","line_11","line_12","line_13","line_14","line_15","line_16","line_17","line_18","line_19","line_2","line_20","line_21","line_22","line_23","line_24","line_25","line_26","line_27","line_28","line_29","line_3","line_30","line_31","line_32","line_33","line_34","line_35","line_36","line_37","line_4","line_5","line_6","line_7","line_8","line_9","Society_latitude","Society_longitude","Area_latitude","Area_longitude","Region","Division","Subregion","Area","society","alternative_names","People","People2","People3","Focal_years","cantometrics_samplesize","minutage_samplesize","parlametrics_samplesize","phonotactics_samplesize","Koppen_climate_terrain","Koppen_code","Arensberglomax_taxon","Language","Language_nearsubfamily","Language_largersubfamily","Language_family","Glottocode","Country","dplace_id","EA_cu..UPDATE","EA_Prov_name","EA_Prov_.","EA_.","Culture_Wiki","Society_summary","Notes_1","Culture.Sources","Local_latitude","Local_longitude","Homeland_latitude","Homeland_longitude","Preferred_name","Society_location","Audio_notes","Duration","Audio_file","archivalsource_id","Song","Genre","Song_notes","Performers","Instruments","Vocalist_gender","Lyrics","Living_metadata","Recorded_by","Year","Publisher","Publcation_collection","Repository","Classification_notes","Metadata_notes","Sources","Source_tag","new","notes","group_id","PopName","phylogeny.glottocode","Priority.ranking.for.review","pairing.glottocode","SelectGJB","glottocodeProxyGJB","MorePopsPerGlottocode","commentsChiara","samplePopID","geographicRegion","publication","country","lat","lon","QualityAverage","inDataset","samplesize","glottolog.node1","glottolog.NAME","QualityAverageNEW","samplesizeNEW","median_F_hom","varianc_F_hom","median_proportionHET","n","differentiation","ornamentation","rhythm","dynamics","tension"
526,4035,28502,0.0833333333333333,0.75,0.8,0,0,0,1,0.25,0.25,0.714285714285714,0.25,0,1,0.75,0,0,0.6,0.25,0.666666666666667,0,0.333333333333333,0,0,0.25,0,0,0.6,0.25,0.25,0.5,0.5,0.25,0,0,0,0,0,7.51,-59.35,8.34,-59.94,"South America","N South America","Caribbean/ Orinoco Basin","Guianas Reg/ Trinidad & Tobago/  N E Venezuela","Warao","Waroa; Guarauno; Warrau; Guarao","Warao","nan","Continental Caribbean Indigenous Peoples","1947; 1949; 1960-67",22,NA,NA,NA,"Tropical Rainforest","Af","C-South America","Warao (language isolate)","Warao (language isolate)","Warao (language isolate)","Warao (language isolate)","wara1303","Venezuela",NA,"Sc1","Orinoco Delta",176,"22127","wiki","Warao lived on fishing and some hunting with fruits  larvae  and crustaceans gathered in a yearly cycle. Wage labor in lumbering and fishing and the substitution of the staple ocumo for palm starch has diminished foraging. Incipient cultivation includes sugarcane  bananas  bitter manioc  and maize. Rain forests of N. E. Venezuela  Warao means 'canoe people'  reflecting the water-centricity of Warao life.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnowba @WikiWarao  @Glottowara1303",9,-61,NA,NA,"Warao","Orinoco Delta  Venezuela",NA,"0:01:05","T5404R27","T3113.9","Regional Popular Song ","Popular Song","nan","Male solo","Male Voice","Men","nan",NA,"Jorge Preloran","1960-67","Previously Unpublished","Jorge Preloran Collection: Recordings of the Warao of the Orinoco Delta","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sent to A. L. by J. Preloran. Recorded in Ruca Choroy in Neuquen  Iruya and Volca Higuera in Salta  in La Rioja  and Tilcara in Jujuy  Argentina","@JPC1960-7RegionalPopularSong_4",NA,NA,"28502wara1303wara1303",NA,"wara1303",9,"wara1303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,-0.0882922685501355,-0.14119857268532,-0.0448106667136798,-0.101123417583832,-0.149807913392616
527,4036,28502,0.5,0.75,0.8,0.333333333333333,0,0,0.333333333333333,0.416666666666667,0.25,0.571428571428571,0,0,0.75,1,0,0,0.6,0.75,0.333333333333333,0,0.333333333333333,0,0,0.25,0,0.25,0.4,0.5,0.5,0.75,0.5,0.5,0.25,0.25,0,0,0,7.51,-59.35,8.34,-59.94,"South America","N South America","Caribbean/ Orinoco Basin","Guianas Reg/ Trinidad & Tobago/  N E Venezuela","Warao","Waroa; Guarauno; Warrau; Guarao","Warao","nan","Continental Caribbean Indigenous Peoples","1947; 1949; 1960-67",22,NA,NA,NA,"Tropical Rainforest","Af","C-South America","Warao (language isolate)","Warao (language isolate)","Warao (language isolate)","Warao (language isolate)","wara1303","Venezuela",NA,"Sc1","Orinoco Delta",176,"22127","wiki","Warao lived on fishing and some hunting with fruits  larvae  and crustaceans gathered in a yearly cycle. Wage labor in lumbering and fishing and the substitution of the staple ocumo for palm starch has diminished foraging. Incipient cultivation includes sugarcane  bananas  bitter manioc  and maize. Rain forests of N. E. Venezuela  Warao means 'canoe people'  reflecting the water-centricity of Warao life.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnowba @WikiWarao  @Glottowara1303",9,-61,NA,NA,"Warao","Orinoco Delta  Venezuela",NA,"0:00:44","T5404R28","T3113.12; CHB1B3.14","Regional Popular Song ","Popular Song","nan","Five men","5 Male Voices","Men","nan",NA,"Jorge Preloran","1960-67","Previously Unpublished","Jorge Preloran Collection: Recordings of the Warao of the Orinoco Delta","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sent to A. L. by J. Preloran. Recorded in Ruca Choroy in Neuquen  Iruya and Volca Higuera in Salta  in La Rioja  and Tilcara in Jujuy  Argentina","@JPC1960-7RegionalPopularSong_5",NA,NA,"28502wara1303wara1303",NA,"wara1303",9,"wara1303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,-0.0784311078828509,-0.09009379304838,-0.0731187512839929,0.140600493420428,-0.00578772048041647
528,4037,28502,0.0833333333333333,0.5,0.8,0,0,0,1,0.166666666666667,0.5,1,0.25,0,0.75,0.5,0,0,0.4,0.25,0.333333333333333,0,0.333333333333333,0,0,0.5,0,0.25,0.4,0.25,0.25,0.25,0.5,0.25,0,0,0,0,0,7.51,-59.35,8.34,-59.94,"South America","N South America","Caribbean/ Orinoco Basin","Guianas Reg/ Trinidad & Tobago/  N E Venezuela","Warao","Waroa; Guarauno; Warrau; Guarao","Warao","nan","Continental Caribbean Indigenous Peoples","1947; 1949; 1960-67",22,NA,NA,NA,"Tropical Rainforest","Af","C-South America","Warao (language isolate)","Warao (language isolate)","Warao (language isolate)","Warao (language isolate)","wara1303","Venezuela",NA,"Sc1","Orinoco Delta",176,"22127","wiki","Warao lived on fishing and some hunting with fruits  larvae  and crustaceans gathered in a yearly cycle. Wage labor in lumbering and fishing and the substitution of the staple ocumo for palm starch has diminished foraging. Incipient cultivation includes sugarcane  bananas  bitter manioc  and maize. Rain forests of N. E. Venezuela  Warao means 'canoe people'  reflecting the water-centricity of Warao life.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnowba @WikiWarao  @Glottowara1303",9,-61,NA,NA,"Warao","Orinoco Delta  Venezuela",NA,"0:01:14","T5404R29","T3113.13","Sosari",NA,"nan","Female solo","Female Voice","Women","nan",NA,"Jorge Preloran","1960-67","Previously Unpublished","Jorge Preloran Collection: Recordings of the Warao of the Orinoco Delta","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sent to A. L. by J. Preloran. Recorded in Ruca Choroy in Neuquen  Iruya and Volca Higuera in Salta  in La Rioja  and Tilcara in Jujuy  Argentina","@JPC1960-7Sosari_1",NA,NA,"28502wara1303wara1303",NA,"wara1303",9,"wara1303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0.0117634171336706,-0.0993976613215609,0.0373616322690643,-0.189212334998516,-0.0725121847684599
529,4038,28502,1,0.5,0.8,1,0,0,1,0.0833333333333333,0.75,1,0.25,0,1,0.5,1,0,0.6,0.75,0.333333333333333,0,0.333333333333333,0,0,0.5,0.5,0.25,0.8,0,0.25,0.25,0.25,1,0.25,0,0,0,0,7.51,-59.35,8.34,-59.94,"South America","N South America","Caribbean/ Orinoco Basin","Guianas Reg/ Trinidad & Tobago/  N E Venezuela","Warao","Waroa; Guarauno; Warrau; Guarao","Warao","nan","Continental Caribbean Indigenous Peoples","1947; 1949; 1960-67",22,NA,NA,NA,"Tropical Rainforest","Af","C-South America","Warao (language isolate)","Warao (language isolate)","Warao (language isolate)","Warao (language isolate)","wara1303","Venezuela",NA,"Sc1","Orinoco Delta",176,"22127","wiki","Warao lived on fishing and some hunting with fruits  larvae  and crustaceans gathered in a yearly cycle. Wage labor in lumbering and fishing and the substitution of the staple ocumo for palm starch has diminished foraging. Incipient cultivation includes sugarcane  bananas  bitter manioc  and maize. Rain forests of N. E. Venezuela  Warao means 'canoe people'  reflecting the water-centricity of Warao life.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnowba @WikiWarao  @Glottowara1303",9,-61,NA,NA,"Warao","Orinoco Delta  Venezuela",NA,"0:01:47","T5404R30","T3113.14; CH1B2.12","Sosari",NA,"nan","Male & female duet","Male Voice; Female Voice","Mixed adults","nan",NA,"Jorge Preloran","1960-67","Previously Unpublished","Jorge Preloran Collection: Recordings of the Warao of the Orinoco Delta","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sent to A. L. by J. Preloran. Recorded in Ruca Choroy in Neuquen  Iruya and Volca Higuera in Salta  in La Rioja  and Tilcara in Jujuy  Argentina","@JPC1960-7Sosari_2",NA,NA,"28502wara1303wara1303",NA,"wara1303",9,"wara1303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,-0.0965925424066217,-0.132038788004319,0.0224557899645189,-0.057781553191689,-0.299243688882458
530,406,20835,0.333333333333333,0,0.8,0.333333333333333,0,0,0.666666666666667,0.75,1,0,1,0,0.25,0.25,0,0,0.6,1,0.333333333333333,0,0.666666666666667,0,0,1,0,0.25,0.6,0.25,0.75,0.75,0.25,0.75,0.25,0.25,0,0,0,-38.29,176.54,-38.97,175.39,"Oceania","New Zealand","New Zealand","North Island","Maori","Paratonga","E Polynesian Austronesian","nan","Polynesian Peoples","1919; 1949; 1950; 1950-55; Before 1909",13,8,NA,9,"Temperate Oceanic","Cfb","I-Amazon","Maori","Tokelau-Fijian","Malayo-Polynesian","Austronesian","maor1246","New Zealand",NA,"Ij2","Southern Polynesia",130,"25425","wiki","The Māori people are the native Polynesian people of New Zealand. The Māori migrated from Polynesia to New Zealand in the 13th century C.E. Centuries of isolation resulted in their developing their own language and creating a unique culture with a rich mythology and distinctive art forms rooted in Polynesia. A warrior society developed and war between clans was common. Māori exhibit their heritage and cultural Polynesian identity through song and dance.  ",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnomri @WikiMaori  @Glottomaor1246",-40.76,175.15,NA,NA,"Maori","Otaki  Kapiti Coast District  North Island  New Zealand",NA,"0:02:15","T5429R01","T90.MAORI  1","Maori Unison Chorus","Men's Song","Unison chorus","Male chorus","Male Voices","Men","nan",NA,"A. J. Knocks","Before 1909","Library of Congress","Library of Congress recording by A. J. Knocks  Recorded before 1909","Archive of Folk Culture  American Folklife Center  Library of Congress; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@AFS1909Maori",NA,NA,"20835maor1246maor1246",NA,"maor1246",7,"maor1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.0448789788039168,-0.0813030049158763,0.0311414589394075,0.221935557811384,-0.150066837934059
531,4066,15148,0.0833333333333333,0.75,0.6,0,0.6,0,0.666666666666667,0.333333333333333,0.5,0.714285714285714,0.25,0.125,0.5,1,0,0,0.6,1,0,0,0.666666666666667,0,0.0909090909090909,0.25,0.5,0.5,0.4,0.75,1,0.75,0,0.25,0,0,0.25,0,0,62.18,175.07,65.99,-174.72,"North Eurasia","E North Eurasia","Russian Far East","Chukchi Peninsula","Anadysky Chukchi","nan","Chukotko-Kamchatkan Peoples","nan","Paleo-Siberian Peoples","1939; 1962",9,NA,NA,NA," Subarctic /Tundra","Dfc/ ET","nan","Chukchi","Chukchi","Chukotian","Chukotko-Kamchatkan","chuk1273","Russia",NA,"Ec3",NA,NA,NA,"wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottochuk1273 @Ethnockt @WikiChukchi",65.62,171.69,NA,NA,"Anadysky Chukchi","Chukotka Autonomous Okrug  Russia [Recorded in Leningrad  Russia]","Very distorted","0:01:23","T5411R47m","T1887.3","The Crow",NA,"Strophic song over drum  19 year old singer","Achergin  drum","Male Voice; Drum","Men","nan",NA,"Institute of the Peoples of the North","1939","Previously Unpublished","Institute of the Peoples of the North  Leningrad; Former Soviet Union Collection  ACE Online Archive","Institute of the Peoples of the North  Leningrad; Moscow State Conservatory Collection; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Tapes copied and given to Alan Lomax by Moscow Conservatory of Music in 1964","@ALA1939TheCrow",NA,NA,"15148Chukchichuk1273chuk1273","Chukchi","chuk1273",10,"chuk1273","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",69,169,596170,"AUGUST_2018",15,"chuk1271","Chukotko-Kamchatkan",596170,15,0.1843,0.00243309402666667,0.206912909,8,-0.206393326147317,0.0157690987612665,-0.0746424470023668,0.261897002999564,0.0391416583692889
532,4067,15148,0.0833333333333333,0.75,0.6,0,0.6,0,0.666666666666667,0.333333333333333,0.75,0.428571428571429,0.25,0.625,0.5,0.75,0,0,0.6,1,0.333333333333333,0,0.666666666666667,0,0.0909090909090909,0.25,0.5,0.75,0.4,1,1,0.75,0.25,0.25,0,0,0.25,0,0,62.18,175.07,65.99,-174.72,"North Eurasia","E North Eurasia","Russian Far East","Chukchi Peninsula","Anadysky Chukchi","nan","Chukotko-Kamchatkan Peoples","nan","Paleo-Siberian Peoples","1939; 1962",9,NA,NA,NA," Subarctic /Tundra","Dfc/ ET","nan","Chukchi","Chukchi","Chukotian","Chukotko-Kamchatkan","chuk1273","Russia",NA,"Ec3",NA,NA,NA,"wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottochuk1273 @Ethnockt @WikiChukchi",65.62,171.69,NA,NA,"Anadysky Chukchi","Chukotka Autonomous Okrug  Russia [Recorded in Leningrad  Russia]","Very distorted","0:01:15","T5411R48m","T1887.4","The Med-Corps Men",NA,"Strophic song over drum","Achergin  drum","Male Voice; Drum","Men","nan",NA,"Institute of the Peoples of the North","1939","Previously Unpublished","Institute of the Peoples of the North  Leningrad; Former Soviet Union Collection  ACE Online Archive","Institute of the Peoples of the North  Leningrad; Moscow State Conservatory Collection; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Tapes copied and given to Alan Lomax by Moscow Conservatory of Music in 1964","@ALA1939TheMed-CorpsMen",NA,NA,"15148Chukchichuk1273chuk1273","Chukchi","chuk1273",10,"chuk1273","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",69,169,596170,"AUGUST_2018",15,"chuk1271","Chukotko-Kamchatkan",596170,15,0.1843,0.00243309402666667,0.206912909,8,-0.142332461046155,0.032321557016448,-0.0413805285114904,0.250313663747275,0.0783847890643997
533,4068,15148,0.333333333333333,0.75,0.6,0.166666666666667,0.6,0,0.666666666666667,0.333333333333333,0.25,0.857142857142857,0.25,0.625,0.5,0.75,0,0,0.6,1,0,0,0.666666666666667,0,0.0909090909090909,0.25,0.5,0.5,0.4,0.5,1,0.75,0.25,0.5,0.25,0.5,0.25,0,0,62.18,175.07,65.99,-174.72,"North Eurasia","E North Eurasia","Russian Far East","Chukchi Peninsula","Anadysky Chukchi","nan","Chukotko-Kamchatkan Peoples","nan","Paleo-Siberian Peoples","1939; 1962",9,NA,NA,NA," Subarctic /Tundra","Dfc/ ET","nan","Chukchi","Chukchi","Chukotian","Chukotko-Kamchatkan","chuk1273","Russia",NA,"Ec3",NA,NA,NA,"wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottochuk1273 @Ethnockt @WikiChukchi",65.62,171.69,NA,NA,"Anadysky Chukchi","Chukotka Autonomous Okrug  Russia [Recorded in Leningrad  Russia]","Very distorted","0:01:03","T5411R49m","T1887.5","Walrus Hunt","Hunting Song","Duet in unison  singers are 19 and 20 years old","Achergin and Kalkya  male duet  drum","2 Male Voices; Drum","Men","nan",NA,"Institute of the Peoples of the North","1939","Previously Unpublished","Institute of the Peoples of the North  Leningrad; Former Soviet Union Collection  ACE Online Archive","Institute of the Peoples of the North  Leningrad; Moscow State Conservatory Collection; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Tapes copied and given to Alan Lomax by Moscow Conservatory of Music in 1964","@ALA1939WalrusHunt",NA,NA,"15148Chukchichuk1273chuk1273","Chukchi","chuk1273",10,"chuk1273","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",69,169,596170,"AUGUST_2018",15,"chuk1271","Chukotko-Kamchatkan",596170,15,0.1843,0.00243309402666667,0.206912909,8,-0.159781670655382,-0.0125668316445704,-0.0954879028355829,0.256782901303047,0.014714795564775
534,4069,15148,0.0833333333333333,1,0.6,0,0.6,0,0.666666666666667,0.333333333333333,0.5,0.428571428571429,0.25,0.625,0.5,0.5,0,0,0.6,0.75,0,0,0.333333333333333,0.5,0.0909090909090909,0,0.5,0.5,0.4,1,0.75,0.5,0,0.25,0,0,0.25,0,0,62.18,175.07,65.99,-174.72,"North Eurasia","E North Eurasia","Russian Far East","Chukchi Peninsula","Anadysky Chukchi","nan","Chukotko-Kamchatkan Peoples","nan","Paleo-Siberian Peoples","1939; 1962",9,NA,NA,NA," Subarctic /Tundra","Dfc/ ET","nan","Chukchi","Chukchi","Chukotian","Chukotko-Kamchatkan","chuk1273","Russia",NA,"Ec3",NA,NA,NA,"wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottochuk1273 @Ethnockt @WikiChukchi",65.62,171.69,NA,NA,"Anadysky Chukchi","Chukotka Autonomous Okrug  Russia [Recorded in Leningrad  Russia]","Very distorted","0:01:10","T5411R50m","T1887.6","Kayur ",NA,"Strophic song over drum  Dog or Reindeer Driver","Achergin  drum","Male Voice; Drum","Men","nan",NA,"Institute of the Peoples of the North","1939","Previously Unpublished","Institute of the Peoples of the North  Leningrad; Former Soviet Union Collection  ACE Online Archive","Institute of the Peoples of the North  Leningrad; Moscow State Conservatory Collection; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Tapes copied and given to Alan Lomax by Moscow Conservatory of Music in 1964","@ALA1939Kayur",NA,NA,"15148Chukchichuk1273chuk1273","Chukchi","chuk1273",10,"chuk1273","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",69,169,596170,"AUGUST_2018",15,"chuk1271","Chukotko-Kamchatkan",596170,15,0.1843,0.00243309402666667,0.206912909,8,-0.259053298328502,0.0451619580511429,-0.0567239975370057,0.0855760787026977,0.0574828536676895
535,4071,15148,0.0833333333333333,0.75,0.6,0,0.6,0,0.666666666666667,0.333333333333333,0.5,0.857142857142857,0.25,0.125,0.5,0.75,0,0,0.4,0.5,0,0,0.333333333333333,0,0.0909090909090909,0.25,0,0.5,0.6,0.75,0.5,0.25,0,0.25,0,0,0.25,0,0,62.18,175.07,65.99,-174.72,"North Eurasia","E North Eurasia","Russian Far East","Chukchi Peninsula","Anadysky Chukchi","nan","Chukotko-Kamchatkan Peoples","nan","Paleo-Siberian Peoples","1939; 1962",9,NA,NA,NA," Subarctic /Tundra","Dfc/ ET","nan","Chukchi","Chukchi","Chukotian","Chukotko-Kamchatkan","chuk1273","Russia",NA,"Ec3",NA,NA,NA,"wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottochuk1273 @Ethnockt @WikiChukchi",65.62,171.69,NA,NA,"Anadysky Chukchi","Chukotka Autonomous Okrug  Russia [Recorded in Leningrad  Russia]","Very distorted","0:00:48","T5411R52m","T1887.12","Cheyutugrep and the Kayur",NA,"Strophic song with drum by singer of 20 years","Tatak  drum","Male Voice; Drum","Men","nan",NA,"Institute of the Peoples of the North","1939","Previously Unpublished","Institute of the Peoples of the North  Leningrad; Former Soviet Union Collection  ACE Online Archive","Institute of the Peoples of the North  Leningrad; Moscow State Conservatory Collection; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Tapes copied and given to Alan Lomax by Moscow Conservatory of Music in 1964","@ALA1939CheyutugrepandtheKayur",NA,NA,"15148Chukchichuk1273chuk1273","Chukchi","chuk1273",10,"chuk1273","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",69,169,596170,"AUGUST_2018",15,"chuk1271","Chukotko-Kamchatkan",596170,15,0.1843,0.00243309402666667,0.206912909,8,-0.16515128587756,-0.0859854847008924,-0.0119926501463537,-0.0911407260326473,-0.0842081723725076
536,4,11507,0.916666666666667,1,0.4,0.666666666666667,0.4,0.666666666666667,0,0.916666666666667,0.75,0,0,0.875,0.25,0.5,0,0,1,1,0,0,0.333333333333333,0,0.909090909090909,0,0.5,1,0.2,0.75,1,0.25,0.75,0.5,0.5,1,1,1,1,-8.36,115.08,-8.36,115.12,"Southeast Asia","Island S E Asia","Lesser Sundas","Bali","Balinese","Suku Bali","Balinese","nan","Indonesian Peoples","1931; 1949; 1955; 1966;",10,8,NA,NA,"Tropical Rainforest","Af","PA-East Asian Irrigation","Balinese","Bali-Sasak-Sumbawa","Malayo-Polynesian","Austronesian","bali1278","Indonesia",NA,"Ib3","Western Lesser Sundas",104,"56620; 62252","wiki","The Balinese people are an Austronesian ethnic group and they are native to the  Indonesian island of Bali. Both their language  Balinese  and religion  Balinese Hinduism  demonstrate a Malayo-Polynesian culture. The island of Bali is surrounded by coral reefs and the livelihood of its people comes mostly from agriculture and fishing. Religion is the core of Balinese life and there are many rituals and ceremonies observed throughout the year  which are concerned with maintaining a balance between positive and negative forces. Their religion features a mix of Hindu and Buddhist beliefs combined with Balinese animistic traditions. Balinese people believe that good spirits reside in the mountains and demons in the sea. Balinese culture is known for its dance  shadow puppet theatre  art  and drama. Balinese society is founded on a caste system but there are no untouchables. Each caste has its own language.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobali1278 @Ethnoban @WikiBalinese",-8.34,115.09,NA,NA,"Balinese","Bali  Lesser Sunda Islands  Indonesia",NA,"0:01:46","T5424R42","3A33.B28","Kechak","Epic Song; Animal Song; Heroic Song","Monkey Chorus  an episode from the Ramayana epic  the men vocally imitate the sound of the monkey army that aids the hero  Rama","Percussive male voices  women chanting","Male Voices; Female Voices","Mixed adults","nan",NA,"Chokorda Gde; Raka Sukawati  Musee Guimet  Paris","1931","Columbia Records","Columbia World Library of Folk and Primitive Music: Volume VII: Indonesia. Columbia Masterworks KL214","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Jaap Kunst  author of notes  affiliated with UNESCO and UNO","@CFPM1955Indonesia",NA,NA,"11507bali1278bali1278",NA,"bali1278",9,"bali1278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-0.0810268331496796,-0.0781263411389032,-0.171244563595815,0.0628350822570808,0.0943734684088867
537,4116,24597,0.75,0,0.8,1,0,0,0.666666666666667,1,0.5,0,0.5,0,0.5,0.75,1,0,0.6,1,0.333333333333333,0,0,0.5,0,1,0.5,0.75,0.8,0.25,0.25,0.5,0.5,1,0.75,1,0,0,0,51.71,36.15,51.69,36.12,"Europe","Russia ","Central Federal Dist","Kur/ Tuskar/ Seym R","Kursk","nan","European Russians","Eastern Slavs","Slavic Peoples","1961; 1963; 1964; 1991;",10,NA,NA,NA,"Cold  No Dry Season/ Warm Summer","Dfb","nan","Russian","East Slavic","Balto-Slavic","Indo-European","russ1263","Russia",NA,"Ch11",NA,NA,NA,"wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoruss1263 @Ethnorus @WikiKursk",50.71,37.45,NA,NA,"Kursk","Afanas'yevka  Alekseev District  Belgorod Oblast  Russia",NA,"0:01:52","T5463R28","T1708.7","At Our Place Early in the Morning","Wedding Song","Wedding song","Mixed chorus","Mixed Voices","Mixed adults","nan",NA,"Anna Vasilievna Rudnyova","1964","Previously Unpublished","Anna Vasilievna Rudnyova Collection; Former Soviet Union Collection  ACE Online Archive","Moscow State Conservatory Collection 60/K; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Copies made for A. L. by Anna Vasilievna Rudnyova in 1964 from her private collection","@ALA1964AtOurPlaceEarlyintheMorning",NA,NA,"24597Russian_Kalugaruss1263russ1263","Russian_Kaluga","russ1263",4,"russ1263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.080369233855263,-0.119478862499442,0.00765377540894966,0.106026647303141,-0.21452912543533
538,4117,24597,1,0.5,0.8,1,0,0,0.666666666666667,1,0.5,0,1,0,0.5,0.75,1,0,0.8,0.75,0,0,0.333333333333333,1,0,0.5,0.5,0.5,0.8,0.25,0.25,0.5,0.5,1,0.75,1,0,0,0,51.71,36.15,51.69,36.12,"Europe","Russia ","Central Federal Dist","Kur/ Tuskar/ Seym R","Kursk","nan","European Russians","Eastern Slavs","Slavic Peoples","1961; 1963; 1964; 1991;",10,NA,NA,NA,"Cold  No Dry Season/ Warm Summer","Dfb","nan","Russian","East Slavic","Balto-Slavic","Indo-European","russ1263","Russia",NA,"Ch11",NA,NA,NA,"wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoruss1263 @Ethnorus @WikiKursk",50.71,37.45,NA,NA,"Kursk","Afanas'yevka  Alekseev District  Belgorod Oblast  Russia",NA,"0:01:38","T5463R29","T1708.9","At Our Place in the Meadow","Dance Song","The word plyasa or plyaska implies traditional Russian folk dancing with squatting  etc. as opposed to tanyets  which is typically confined to the ballroom.","Mixed chorus","Mixed Voices","Mixed adults","nan",NA,"Anna Vasilievna Rudnyova","1964","Previously Unpublished","Anna Vasilievna Rudnyova Collection; Former Soviet Union Collection  ACE Online Archive","Moscow State Conservatory Collection 60/K; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Copies made for A. L. by Anna Vasilievna Rudnyova in 1964 from her private collection","@ALA1964AtOurPlaceintheMeadow",NA,NA,"24597Russian_Kalugaruss1263russ1263","Russian_Kaluga","russ1263",4,"russ1263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,-0.0763529607282887,-0.0283912657396585,-0.0119028798521759,0.0401670791056816,-0.222438376464547
