"","song_id","society_id","line_1","line_10","line_11","line_12","line_13","line_14","line_15","line_16","line_17","line_18","line_19","line_2","line_20","line_21","line_22","line_23","line_24","line_25","line_26","line_27","line_28","line_29","line_3","line_30","line_31","line_32","line_33","line_34","line_35","line_36","line_37","line_4","line_5","line_6","line_7","line_8","line_9","Society_latitude","Society_longitude","Area_latitude","Area_longitude","Region","Division","Subregion","Area","society","alternative_names","People","People2","People3","Focal_years","cantometrics_samplesize","minutage_samplesize","parlametrics_samplesize","phonotactics_samplesize","Koppen_climate_terrain","Koppen_code","Arensberglomax_taxon","Language","Language_nearsubfamily","Language_largersubfamily","Language_family","Glottocode","Country","dplace_id","EA_cu..UPDATE","EA_Prov_name","EA_Prov_.","EA_.","Culture_Wiki","Society_summary","Notes_1","Culture.Sources","Local_latitude","Local_longitude","Homeland_latitude","Homeland_longitude","Preferred_name","Society_location","Audio_notes","Duration","Audio_file","archivalsource_id","Song","Genre","Song_notes","Performers","Instruments","Vocalist_gender","Lyrics","Living_metadata","Recorded_by","Year","Publisher","Publcation_collection","Repository","Classification_notes","Metadata_notes","Sources","Source_tag","new","notes","group_id","PopName","phylogeny.glottocode","Priority.ranking.for.review","pairing.glottocode","SelectGJB","glottocodeProxyGJB","MorePopsPerGlottocode","commentsChiara","samplePopID","geographicRegion","publication","country","lat","lon","QualityAverage","inDataset","samplesize","glottolog.node1","glottolog.NAME","QualityAverageNEW","samplesizeNEW","median_F_hom","varianc_F_hom","median_proportionHET","n"
"766",531,12948,0.0833333333333333,0.25,0.4,0,0,0,0.666666666666667,0.333333333333333,1,0.714285714285714,1,0,0.5,0.5,0,0.25,0.4,0.75,0.333333333333333,0,0.666666666666667,1,0,0.75,0,0.5,0.6,0.25,0.5,0.5,0.5,0.25,0,0,0,0,0,53.71,27.95,53.47,27.56,"Europe","Eastern Europe","Belarus","Minsk Hills/ C Belarus","Belarus","Byelorussia; Bielaruś","Old Ruthenians","Balto-Slavic Peoples","Slavic Peoples","1938; 1944; 1954; 1960;",6,NA,NA,NA,"Cold  No Dry Season/ Warm Summer","Dfb","nan","Belarusian","East Slavic","Balto-Slavic","Indo-European","bela1254","Belarus",NA,"Ch6 ","Northeastern Europe",59,NA,"wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottobela1254 @Ethnobel @WikiBelarusians",57.81,28.33,NA,NA,"Belarus","Pskov  Pskov Oblast  Russia",NA,"0:01:23","T45017","7C2.A1","Le Sorbier","Love Song","Love song  Rowan tree","Female solo","Female Voice","Women","nan","nan","Elsa Mahler","1938","UNESCO","Europe 4: Russes Region de Pskoff 25","Sound Archives of the CNRS & the Musée de l'Homme  Centre de Recherche en Etnomusicologie  http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@CUMP1938Russes",NA,NA,"12948Belarusianbela1254bela1254","Belarusian","bela1254",4,"bela1254","YES","0",NA,NA,NA,"EURASIA","LazaridisNature2014","Belarus",53.9198542,28.0119322,596127,"AUGUST_2018",10,"indo1319","Indo-European",596127,10,0.082975,2.52461788888889e-05,0.232676218,6
"767",532,12948,0.0833333333333333,0.5,0.8,0,0,0,0,0.916666666666667,0.25,0,0.25,0,0.5,0.75,0,0,0.4,0.5,0.333333333333333,0,0,0,0,0.5,0,0.5,0.8,0.25,0.25,0.5,0.5,0.25,0,0,0,0,0,53.71,27.95,53.47,27.56,"Europe","Eastern Europe","Belarus","Minsk Hills/ C Belarus","Belarus","Byelorussia; Bielaruś","Old Ruthenians","Balto-Slavic Peoples","Slavic Peoples","1938; 1944; 1954; 1960;",6,NA,NA,NA,"Cold  No Dry Season/ Warm Summer","Dfb","nan","Belarusian","East Slavic","Balto-Slavic","Indo-European","bela1254","Belarus",NA,"Ch6 ","Northeastern Europe",59,NA,"wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottobela1254 @Ethnobel @WikiBelarusians",58.38,27.72,NA,NA,"Belarus","Podolesh'ye  Gdosk  Pskov Oblast  Russia",NA,"0:04:10","T40017R01","T153.2","Bride's Wedding Lament","Wedding Song; Lament","39-year-old woman from a collective farm","Alexandra Semenova","Female Voice","Women","nan","nan","L.N. Kotikova; A.I. Gamarteli","1954","Previously Unpublished","Pskov Expedition of the Union of Soviet Composers","The Archives of Traditional Music  Indiana University  Bloomington; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@ATM1954SovietComposersPskov",NA,NA,"12948Belarusianbela1254bela1254","Belarusian","bela1254",4,"bela1254","YES","0",NA,NA,NA,"EURASIA","LazaridisNature2014","Belarus",53.9198542,28.0119322,596127,"AUGUST_2018",10,"indo1319","Indo-European",596127,10,0.082975,2.52461788888889e-05,0.232676218,6
"768",533,27908,0.583333333333333,0,0.4,0.166666666666667,0,0,0.666666666666667,0.916666666666667,0.75,0.142857142857143,1,0,0.5,0.75,0.8,0.75,0.4,1,0.333333333333333,0,0.666666666666667,0,0,1,0.5,0.25,0.6,0.25,0.25,1,0.5,1,1,1,0,0,0,48.37,31.16,49.21,32.55,"Europe","Eastern Europe","Ukraine","Dnieper R  Ukraine","Ukrainian","Ukraina; Ukrayina; Ukrayintsi","Ukrainian/S Russian","Balto-Slavic Peoples","Slavic Peoples","1931; 1941; 1951; 1954; 1960; 1971",7,NA,NA,NA,"Cold No Dry Season/ Warm Summer","Dfb","PA-Europe","Ukrainian","East Slavic","Balto-Slavic","Indo-European","ukra1253","Ukraine",NA,"Ch7","Northeastern Europe",59,"1133","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoukra1253 @Ethnoukr @WikiUkrainians",50.45,30.52,NA,NA,"Ukrainian","Kiev  Ukraine",NA,"0:03:05","T5472R33","7C4.B3","The Wind from the Field","Men's Song","Features peasant style singing  direct and open","Male chorus","Male Voices","Men","nan","nan","Unspecified","1951","Smithsonian Folkways","Music of the Ukraine. Folkways Records FE 4443  1951","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","http://www.folkways.si.edu/TrackDetails.aspx?itemid=14584","@FW1951MusicOfUkraine",NA,NA,"27908Ukrainian_Eastukra1253ukra1253","Ukrainian_East","ukra1253",5,"ukra1253","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",50.2870922,31.5574036,596119,"AUGUST_2018",6,"indo1319","Indo-European",596119,6,0.074505,1.48577866666667e-05,0.234849952,6
"769",534,27908,0.583333333333333,0,0.4,0.166666666666667,0,0,0.666666666666667,0.416666666666667,0.75,0.428571428571429,1,0,0.5,0.5,0.8,0,0.6,0.75,0,0,0.333333333333333,0,0,1,0,0.25,0.8,0.25,0.25,0.75,0.5,1,1,1,0,0,0,48.37,31.16,49.21,32.55,"Europe","Eastern Europe","Ukraine","Dnieper R  Ukraine","Ukrainian","Ukraina; Ukrayina; Ukrayintsi","Ukrainian/S Russian","Balto-Slavic Peoples","Slavic Peoples","1931; 1941; 1951; 1954; 1960; 1971",7,NA,NA,NA,"Cold No Dry Season/ Warm Summer","Dfb","PA-Europe","Ukrainian","East Slavic","Balto-Slavic","Indo-European","ukra1253","Ukraine",NA,"Ch7","Northeastern Europe",59,"1133","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoukra1253 @Ethnoukr @WikiUkrainians",55.75,37.61,NA,NA,"Ukrainian","Moscow  Russia",NA,"0:03:11","T5464R46m","7C1.A1","My Beloved Walked Down the Road","Love Song","Russian folk song  female leader begins each phrase with solo  with female chorus","The Piatnitsky Chorus","Female Voice; Mixed Voices","Mixed adults","nan","nan","Pete Seeger","1954","Smithsonian Folkways","Russian Folk Songs. Folkways Records FW 6820  1954","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","http://www.folkways.si.edu/TrackDetails.aspx?itemid=15788","@FW1954RussianFolkSongs",NA,NA,"27908Ukrainian_Eastukra1253ukra1253","Ukrainian_East","ukra1253",5,"ukra1253","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",50.2870922,31.5574036,596119,"AUGUST_2018",6,"indo1319","Indo-European",596119,6,0.074505,1.48577866666667e-05,0.234849952,6
"770",535,27908,0.416666666666667,0.25,0.4,0.166666666666667,0.4,0,1,0.833333333333333,0.75,0,0,0.125,0.5,0.75,0.6,0,0.6,1,0,0,0.333333333333333,0.5,0.0909090909090909,0.75,0.5,0.25,0.8,0.5,0.5,0.75,0.5,1,1,0.75,1,0,0,48.37,31.16,49.21,32.55,"Europe","Eastern Europe","Ukraine","Dnieper R  Ukraine","Ukrainian","Ukraina; Ukrayina; Ukrayintsi","Ukrainian/S Russian","Balto-Slavic Peoples","Slavic Peoples","1931; 1941; 1951; 1954; 1960; 1971",7,NA,NA,NA,"Cold No Dry Season/ Warm Summer","Dfb","PA-Europe","Ukrainian","East Slavic","Balto-Slavic","Indo-European","ukra1253","Ukraine",NA,"Ch7","Northeastern Europe",59,"1133","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoukra1253 @Ethnoukr @WikiUkrainians",55.75,37.61,NA,NA,"Ukrainian","Moscow  Russia",NA,"0:01:58","T5464R47m","7C1.B3","Balalaika Tune","Women's Song","Russian folk song  female chorus in chorale form over balalaika","The Piatnitsky Chorus  balalaika","Female Voice; Mixed Voices; Balalaika","Mixed adults","nan","nan","Pete Seeger","1954","Smithsonian Folkways","Russian Folk Songs. Folkways Records FW 6820  1954","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","http://www.folkways.si.edu/TrackDetails.aspx?itemid=21637","@FW1954RussianFolkSongs",NA,NA,"27908Ukrainian_Eastukra1253ukra1253","Ukrainian_East","ukra1253",5,"ukra1253","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",50.2870922,31.5574036,596119,"AUGUST_2018",6,"indo1319","Indo-European",596119,6,0.074505,1.48577866666667e-05,0.234849952,6
"771",540,27908,0.333333333333333,0,0.4,0.166666666666667,0,0,0.666666666666667,0.916666666666667,0.75,0.142857142857143,0.5,0,0.5,0.5,0.6,0,0.6,0.5,0,0,0.333333333333333,0,0,1,0,0.25,0.8,0.25,0.75,0.5,0.5,1,0.25,0.75,0,0,0,48.37,31.16,49.21,32.55,"Europe","Eastern Europe","Ukraine","Dnieper R  Ukraine","Ukrainian","Ukraina; Ukrayina; Ukrayintsi","Ukrainian/S Russian","Balto-Slavic Peoples","Slavic Peoples","1931; 1941; 1951; 1954; 1960; 1971",7,NA,NA,NA,"Cold No Dry Season/ Warm Summer","Dfb","PA-Europe","Ukrainian","East Slavic","Balto-Slavic","Indo-European","ukra1253","Ukraine",NA,"Ch7","Northeastern Europe",59,"1133","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoukra1253 @Ethnoukr @WikiUkrainians",50.45,30.52,NA,NA,"Ukrainian","Kiev  Ukraine [Recorded in Canada]",NA,"0:01:27","T5464R45","7C3.A1","Shchedrevka ","Carol; Women's Song; Door To Door Singing","The Grey Cuckoo  sung by women while caroling from house to house  also sung in the home on the eve of the Ukrainian holiday called Jordan","Mixed childrens' chorus","Mixed Childrens' Voices","Mixed adults","nan","nan","Laura Boulton","1941","Smithsonian Folkways","Ukrainian Christmas Songs. Folkways Records FE 6828  1956","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress; All rights held by Columbia University",NA,"nan","Recorded in Canada; http://www.folkways.si.edu/TrackDetails.aspx?itemid=15796","@FW1956UkrainianChristmasSongs",NA,NA,"27908Ukrainian_Eastukra1253ukra1253","Ukrainian_East","ukra1253",5,"ukra1253","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",50.2870922,31.5574036,596119,"AUGUST_2018",6,"indo1319","Indo-European",596119,6,0.074505,1.48577866666667e-05,0.234849952,6
"772",542,22804,0.0833333333333333,0,0.8,0,0,0,0.666666666666667,0.916666666666667,0.5,0,0.25,0,0.5,0.5,0,0.25,0.4,0.25,0.666666666666667,0,0.333333333333333,1,0,1,0,0.5,0.8,0.25,0.25,0.25,0.5,0.25,0,0,0,0,0,60.47,8.47,60.44,8.78,"Europe","Northern Europe","Nordic Region","Subarctic Norway","Norwegian","Nordmenn","Norse","Scandinavians","Nordic Peoples","1954; 1950s; 1960s",11,NA,NA,NA,"Cold No Dry Season/ Cold Summer  Polar Tundra","Dfc, ET","PA-Europe","Norwegian","North Germanic","Germanic","Indo-European","norw1258","Norway",NA,NA,NA,NA,"5209","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottonorw1258 @Ethnonor @WikiNorwegians",58.92,7.72,NA,NA,"Norwegian","Setesdal  Aust-Agder  Norway",NA,"0:01:05","T5464R31","7A3.A6.1","Eg Kan 'Kje Gløyme","Nostalgic Song","Nostalgic song  I Can't Forget","Olav Harstad","Male Voice","Men","nan","nan","Harold Courlander; Moses Asch","1954","Smithsonian Folkways","Folk Music of Norway  Folkways Records FM 4008","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","http://www.folkways.si.edu/TrackDetails.aspx?itemid=5919","@FW1954SongsAndDancesOfNorway",NA,NA,"22804Norwegiannorw1258norw1258","Norwegian","norw1258",4,"norw1258","YES","0",NA,NA,NA,"EURASIA","LazaridisNature2014","Norway",60.359,5.358,595709,"AUGUST_2018",11,"indo1319","Indo-European",595709,11,0.08356,8.65238163636363e-05,0.23238271,10
"773",544,22804,0.25,1,1,0,0,0,0.666666666666667,0,0.75,1,0,0,0.5,1,0,0.25,0.4,0.75,1,0,0.666666666666667,1,0,0,0.5,1,1,0,0,0.75,0,0.25,0,0,0,0,0,60.47,8.47,60.44,8.78,"Europe","Northern Europe","Nordic Region","Subarctic Norway","Norwegian","Nordmenn","Norse","Scandinavians","Nordic Peoples","1954; 1950s; 1960s",11,NA,NA,NA,"Cold No Dry Season/ Cold Summer  Polar Tundra","Dfc, ET","PA-Europe","Norwegian","North Germanic","Germanic","Indo-European","norw1258","Norway",NA,NA,NA,NA,"5209","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottonorw1258 @Ethnonor @WikiNorwegians",61.39,11.56,NA,NA,"Norwegian","Østerdalen  Hedmark  Norway",NA,"0:00:50","T5465R39","7A3.B6","Cattle Calls","Work Song; Cattle Song; Mountain Song; Pastoral Song","Very old cattle calls used in the Norwegian mountains  characteristic melisma episodes reminiscent of the Kyrie and Hallelujah melodies during the five centuries during which Norway was affiliated with the Church of Rome","Helene Tronsmo  Ingeborg Jordet","2 Female Voices","Women","nan","nan","Harold Courlander; Moses Asch","1954","Smithsonian Folkways","Folk Music of Norway  Folkways Records FM 4008","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","http://www.folkways.si.edu/TrackDetails.aspx?itemid=5929","@FW1954SongsAndDancesOfNorway",NA,NA,"22804Norwegiannorw1258norw1258","Norwegian","norw1258",4,"norw1258","YES","0",NA,NA,NA,"EURASIA","LazaridisNature2014","Norway",60.359,5.358,595709,"AUGUST_2018",11,"indo1319","Indo-European",595709,11,0.08356,8.65238163636363e-05,0.23238271,10
"774",545,22804,0.0833333333333333,0,0.8,0,0,0,0,0.416666666666667,0.5,0.285714285714286,0.25,0,0.5,0.5,0,0,0.2,0.5,1,0,0.333333333333333,0,0,1,0.5,0.5,0.8,0,0,0.5,0.5,0.25,0,0,0,0,0,60.47,8.47,60.44,8.78,"Europe","Northern Europe","Nordic Region","Subarctic Norway","Norwegian","Nordmenn","Norse","Scandinavians","Nordic Peoples","1954; 1950s; 1960s",11,NA,NA,NA,"Cold No Dry Season/ Cold Summer  Polar Tundra","Dfc, ET","PA-Europe","Norwegian","North Germanic","Germanic","Indo-European","norw1258","Norway",NA,NA,NA,NA,"5209","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottonorw1258 @Ethnonor @WikiNorwegians",59.39,8.32,NA,NA,"Norwegian","Telemark  Norway",NA,"0:01:20","T5464R34","7A3.B7; CHB4A5.9","Verses from the Draumkvedet","Ballad; Heroic Song; Christmas Song","Heroic ballad  dating to the 12th century Draumkvedet  the Vision of Heaven and Hell is the most famous of the Kjempevise-melodier or ancient heroic ballads  it describes the legendary dream of a man who slept from Christmas to Epiphany and the visions he witnessed of souls in purgatory","Gudrun Grave Norlund","Female Voice","Women","nan","nan","Harold Courlander; Moses Asch","1954","Smithsonian Folkways","Folk Music of Norway  Folkways Records FM 4008","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","http://www.folkways.si.edu/TrackDetails.aspx?itemid=5930","@FW1954SongsAndDancesOfNorway",NA,NA,"22804Norwegiannorw1258norw1258","Norwegian","norw1258",4,"norw1258","YES","0",NA,NA,NA,"EURASIA","LazaridisNature2014","Norway",60.359,5.358,595709,"AUGUST_2018",11,"indo1319","Indo-European",595709,11,0.08356,8.65238163636363e-05,0.23238271,10
"775",547,16666,0.583333333333333,0.5,0.4,0.166666666666667,0,0,0.666666666666667,0.416666666666667,0.5,0.571428571428571,0.25,0,0.75,0.5,0,0.25,0.6,0.5,0,0,0.333333333333333,0.5,0,0.5,0,0.25,0.8,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0,0,0,57.22,-7.34,58.15,-6.79,"Europe","Western Europe","Western Isles of Scotland","Outer Hebrides","South Uist","Innse Gall","Hebrideans","Gaelic Scots","Celtic Peoples","1951; 1952",14,NA,NA,NA,"Temperate No Dry Season/ Warm Summer","Cfb","PA-Europe","Scottish Gaelic","Goidelic","Celtic","Indo-European","scot1245","Scotland",NA,NA,NA,NA,"6721","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoscot1245 @Ethnogla @WikiSouthUist",57.26,-7.33,NA,NA,"South Uist","South Uist  Outer Hebrides  Scotland","Old audio file # T5464R42","0:01:33","T5590R08","7B3.B1","Tha mulad, tha mulad ","Work Song; Waulking Song","There Is a Sorrow  Hebridean waulking song","Annie Nicholson  mixed chorus","Female Voice; Mixed Voices","Mixed adults","nan","nan","Alan Lomax","1951","Columbia Records","Columbia World Library of Folk and Primitive Music: Scotland. Columbia Records KL 209  1955 ","Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@CFPM1955Scotland",NA,NA,"16666Scottish_Highlandsscot1245scot1245","Scottish_Highlands","scot1245",9,"scot1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"776",548,20087,0.583333333333333,0,0.4,0.166666666666667,0,0,0.666666666666667,0.333333333333333,0.5,0.571428571428571,0.5,0,0.75,0.5,0,0,0.6,0.5,0.666666666666667,0,0.333333333333333,0,0,1,0,0.25,0.6,0.5,0.75,0.5,0.5,0.5,0.5,0.75,0,0,0,55.88,-4.28,56.02,-4.11,"Europe","Western Europe","Lowland Scotland","C Lowlands  S E Scotland","Lowland Scotland","Lowland Scots","Lowland Scots","Anglo-Celts","Celtic Peoples","1951; 1950s",7,6,NA,NA,"Temperate No Dry Season/ Warm Summer","Cfb","PA-Europe","Scots","Anglic","Germanic","Indo-European","scot1243","Scotland",NA,NA,NA,NA,"30542","wiki","Fyvie is located in the Aberdeenshire countryside  sitting on the banks of the Ythan. Once known as ‘Fywin ' the name Fyvie is derived from ""Fia-chein"" or ‘Deer hill.' It’s said that the large pearl in the Scottish Crown jewels was found in the Ythan a few miles from Fyvie. At the time it was the biggest pearl ever found in mussels of its sandy pools  known as ""The Rich Rig of Scotland.""",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoscot1243 @Ethnosco @WikiScottish",57.42,-2.38,NA,NA,"Lowland Scotland","Fyvie  Scotland","Old audio file # T5464R51","0:01:16","T5590R07","7B3.A19","The Tinkler's Waddin","Love Song; Ballad","A love ballad about a vagabond's gala in the hills  popular with Galloway's gypsies.","John Strachan","Male Voice","Men","nan","nan","Alan Lomax; Hamish Henderson","1951","Columbia Records","Columbia World Library of Folk and Primitive Music: Scotland. Columbia Masterworks KL 209  1955","Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@CFPM1955Scotland",NA,NA,"20087Scottish_Fifescot1243scot1243","Scottish_Fife","scot1243",4,"scot1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"777",549,20087,0.0833333333333333,0,0.4,0,0,0,0.666666666666667,0.333333333333333,0.5,0.571428571428571,0,0,0.5,0.5,0,0,0.6,0.5,0,0,0.333333333333333,0,0,1,0,0.25,0.6,0.5,0.75,0.5,0.5,0.25,0,0,0,0,0,55.88,-4.28,56.02,-4.11,"Europe","Western Europe","Lowland Scotland","C Lowlands  S E Scotland","Lowland Scotland","Lowland Scots","Lowland Scots","Anglo-Celts","Celtic Peoples","1951; 1950s",7,6,NA,NA,"Temperate No Dry Season/ Warm Summer","Cfb","PA-Europe","Scots","Anglic","Germanic","Indo-European","scot1243","Scotland",NA,NA,NA,NA,"30542","wiki","Fyvie is located in the Aberdeenshire countryside  sitting on the banks of the Ythan. Once known as ‘Fywin ' the name Fyvie is derived from ""Fia-chein"" or ‘Deer hill.' It’s said that the large pearl in the Scottish Crown jewels was found in the Ythan a few miles from Fyvie. At the time it was the biggest pearl ever found in mussels of its sandy pools  known as ""The Rich Rig of Scotland.""",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoscot1243 @Ethnosco @WikiScottish",57.64,-3.31,NA,NA,"Lowland Scotland","Elgin  Scotland","Old audio file # T5464R56","0:01:28","T5590R06","7B3.A18","Macpherson's Lament","Lament","A fairly confused version of the great ballad of James MacPherson  the Robin Hood type freebooter and fiddler of the North East  said to have been framed and executed in Banff in 1700. Jimmy intermingles stanzas from the traditional story and from Robert Burns’ poetical rewrite. Jimmy reverses the usual order of the two strain tune  using for the chorus what is usually sung for the verses.","Jimmy MacBeath","Male Voice","Men","Farewell ye dungeons dark and strong  MacPherson's time will no be long. Below thon gallows tree I'll hing.  Chorus: Sae rantinly  sae dauntinly  And sae wantonly went he  He played a tune and he danced aroon Below the gallows tree.  The Laird o Grant  the Highland sant [saint] That first laid hands on me  He played the cause on Peter Broon Tae let MacPherson dee.  An [unloft] the bands from off my hands And gae bring tae me my sword. For there's no a man in all Scotland But Ah'll brave him at his word.  O what is death but parting breath Over mony's a bloody plain? For in this place I've dried his face   1've scorn them yet again.  The reprieve wis comin oer the brig o Banff For tae let MacPherson free. When they put the clock a quarter before And hanged him to the tree.  There's some come here to see me hung And some tae buy ma fiddle. But before 'at I do part wi her I'll break her through the middle.  I've lived a life o stoot and strife  I die by treachery. For it is my life to live in life  Or live in slaverie.","nan","Alan Lomax; Hamish Henderson","1951","Columbia Records","Columbia World Library of Folk and Primitive Music: Scotland. Columbia Masterworks KL 209  1955","Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"Code sheet source ID is an enigma: it says 'A-11-12-(18)-19'  which would lead one to believe that it is A18  but it is uncertain","nan","@CFPM1955Scotland",NA,NA,"20087Scottish_Fifescot1243scot1243","Scottish_Fife","scot1243",4,"scot1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"778",550,16666,0.0833333333333333,0.5,0.4,0,0,0,0.666666666666667,0.333333333333333,0.5,0.571428571428571,0,0,0.5,0.5,0,0.25,0.8,0.25,0,0,0,0,0,0.5,0,0.25,0.8,0.5,0.25,0.5,0.75,0.25,0,0,0,0,0,57.22,-7.34,58.15,-6.79,"Europe","Western Europe","Western Isles of Scotland","Outer Hebrides","South Uist","Innse Gall","Hebrideans","Gaelic Scots","Celtic Peoples","1951; 1952",14,NA,NA,NA,"Temperate No Dry Season/ Warm Summer","Cfb","PA-Europe","Scottish Gaelic","Goidelic","Celtic","Indo-European","scot1245","Scotland",NA,NA,NA,NA,"6721","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoscot1245 @Ethnogla @WikiSouthUist",58.24,-6.66,NA,NA,"South Uist","Lewis and Harris  Outer Hebrides  Scotland","Old audio file # T5464R39","0:00:27","T5590R10","7B3.B22","Làrach do thacaidean","Puirt À Beul; Dance Song","Puirt à beul  a dance song sung without instruments  mouth music  The Imprint Of Your High Heels","Kitty MacLeod","Female Voice","Women","nan","nan","Alan Lomax","1951","Columbia Records","Columbia World Library of Folk and Primitive Music: Scotland  Columbia Masterworks SL209  1955","Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"Doubled coded  See also coding sheet 553","nan","@CFPM1955Scotland",NA,NA,"16666Scottish_Highlandsscot1245scot1245","Scottish_Highlands","scot1245",9,"scot1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
